"","id","date","tavg"
"723","RSM00028900",1991-12-24,-152
"724","RSM00028900",1991-12-25,-170
"725","RSM00028900",1991-12-26,-202
"726","RSM00028900",1991-12-27,-189
"727","RSM00028900",1991-12-28,-149
"728","RSM00028900",1991-12-29,-181
"729","RSM00028900",1991-12-30,-155
"730","RSM00028900",1991-12-31,-97
"731","RSM00028900",1992-01-01,-113
"732","RSM00028900",1992-01-02,-139
"733","RSM00028900",1992-01-03,-147
"734","RSM00028900",1992-01-04,-66
"735","RSM00028900",1992-01-05,14
"736","RSM00028900",1992-01-06,-25
"737","RSM00028900",1992-01-07,-62
"738","RSM00028900",1992-01-08,-87
"739","RSM00028900",1992-01-09,-44
"740","RSM00028900",1992-01-10,7
"741","RSM00028900",1992-01-11,-52
"742","RSM00028900",1992-01-12,-101
"743","RSM00028900",1992-01-13,-16
"744","RSM00028900",1992-01-14,-88
"745","RSM00028900",1992-01-15,-197
"746","RSM00028900",1992-01-16,-219
"747","RSM00028900",1992-01-17,-78
"748","RSM00028900",1992-01-18,-118
"749","RSM00028900",1992-01-19,-24
"750","RSM00028900",1992-01-20,-80
"751","RSM00028900",1992-01-21,-149
"752","RSM00028900",1992-01-22,-140
"753","RSM00028900",1992-01-23,-143
"754","RSM00028900",1992-01-24,-152
"755","RSM00028900",1992-01-25,-100
"756","RSM00028900",1992-01-26,-49
"757","RSM00028900",1992-01-27,-61
"758","RSM00028900",1992-01-28,-50
"759","RSM00028900",1992-01-29,-45
"760","RSM00028900",1992-01-30,-43
"761","RSM00028900",1992-01-31,-10
"762","RSM00028900",1992-02-01,-15
"763","RSM00028900",1992-02-02,-64
"764","RSM00028900",1992-02-03,-114
"765","RSM00028900",1992-02-04,-63
"766","RSM00028900",1992-02-05,-66
"767","RSM00028900",1992-02-06,-54
"768","RSM00028900",1992-02-07,-67
"769","RSM00028900",1992-02-08,-81
"770","RSM00028900",1992-02-09,-82
"771","RSM00028900",1992-02-10,-65
"772","RSM00028900",1992-02-11,-87
"773","RSM00028900",1992-02-12,-99
"774","RSM00028900",1992-02-13,-119
"775","RSM00028900",1992-02-14,-86
"776","RSM00028900",1992-02-15,-86
"777","RSM00028900",1992-02-16,-33
"778","RSM00028900",1992-02-17,-6
"779","RSM00028900",1992-02-18,-27
"780","RSM00028900",1992-02-19,-81
"781","RSM00028900",1992-02-20,-81
"782","RSM00028900",1992-02-21,-160
"783","RSM00028900",1992-02-22,-168
"784","RSM00028900",1992-02-23,-144
"785","RSM00028900",1992-02-24,-180
"786","RSM00028900",1992-02-25,-184
"787","RSM00028900",1992-02-26,-131
"788","RSM00028900",1992-02-27,-95
"789","RSM00028900",1992-02-28,-89
"790","RSM00028900",1992-02-29,-125
"791","RSM00028900",1992-03-01,-134
"792","RSM00028900",1992-03-02,-119
"793","RSM00028900",1992-03-03,-57
"794","RSM00028900",1992-03-04,-6
"795","RSM00028900",1992-03-05,6
"796","RSM00028900",1992-03-06,8
"797","RSM00028900",1992-03-07,-23
"798","RSM00028900",1992-03-08,-63
"799","RSM00028900",1992-03-09,-48
"800","RSM00028900",1992-03-10,-8
"801","RSM00028900",1992-03-11,-33
"802","RSM00028900",1992-03-12,-27
"803","RSM00028900",1992-03-13,-56
"804","RSM00028900",1992-03-14,-45
"805","RSM00028900",1992-03-15,-61
"806","RSM00028900",1992-03-16,-73
"807","RSM00028900",1992-03-17,-72
"808","RSM00028900",1992-03-18,-43
"809","RSM00028900",1992-03-19,-66
"810","RSM00028900",1992-03-20,-65
"811","RSM00028900",1992-03-21,-59
"812","RSM00028900",1992-03-22,-48
"813","RSM00028900",1992-03-23,-45
"814","RSM00028900",1992-03-24,-33
"815","RSM00028900",1992-03-25,-33
"816","RSM00028900",1992-03-26,-21
"817","RSM00028900",1992-03-27,29
"818","RSM00028900",1992-03-28,26
"819","RSM00028900",1992-03-29,2
"820","RSM00028900",1992-03-30,4
"821","RSM00028900",1992-03-31,-6
"822","RSM00028900",1992-04-01,-6
"823","RSM00028900",1992-04-02,1
"824","RSM00028900",1992-04-03,-12
"825","RSM00028900",1992-04-04,-8
"826","RSM00028900",1992-04-05,-2
"827","RSM00028900",1992-04-06,5
"828","RSM00028900",1992-04-07,53
"829","RSM00028900",1992-04-08,89
"830","RSM00028900",1992-04-09,91
"831","RSM00028900",1992-04-10,81
"832","RSM00028900",1992-04-11,42
"833","RSM00028900",1992-04-12,24
"834","RSM00028900",1992-04-13,12
"835","RSM00028900",1992-04-14,43
"836","RSM00028900",1992-04-15,76
"837","RSM00028900",1992-04-16,94
"838","RSM00028900",1992-04-17,104
"839","RSM00028900",1992-04-18,131
"840","RSM00028900",1992-04-19,135
"841","RSM00028900",1992-04-20,152
"842","RSM00028900",1992-04-21,148
"843","RSM00028900",1992-04-22,111
"844","RSM00028900",1992-04-23,53
"845","RSM00028900",1992-04-24,51
"846","RSM00028900",1992-04-25,57
"847","RSM00028900",1992-04-26,67
"848","RSM00028900",1992-04-27,70
"849","RSM00028900",1992-04-28,46
"850","RSM00028900",1992-04-29,78
"851","RSM00028900",1992-04-30,71
"852","RSM00028900",1992-05-01,82
"853","RSM00028900",1992-05-02,107
"854","RSM00028900",1992-05-03,102
"855","RSM00028900",1992-05-04,100
"856","RSM00028900",1992-05-05,142
"857","RSM00028900",1992-05-06,64
"858","RSM00028900",1992-05-07,95
"859","RSM00028900",1992-05-08,151
"860","RSM00028900",1992-05-09,180
"861","RSM00028900",1992-05-10,195
"862","RSM00028900",1992-05-11,204
"863","RSM00028900",1992-05-12,189
"864","RSM00028900",1992-05-13,214
"865","RSM00028900",1992-05-14,141
"866","RSM00028900",1992-05-15,119
"867","RSM00028900",1992-05-16,120
"868","RSM00028900",1992-05-17,121
"869","RSM00028900",1992-05-18,104
"870","RSM00028900",1992-05-19,109
"871","RSM00028900",1992-05-20,82
"872","RSM00028900",1992-05-21,42
"873","RSM00028900",1992-05-22,55
"874","RSM00028900",1992-05-23,59
"875","RSM00028900",1992-05-24,82
"876","RSM00028900",1992-05-25,121
"877","RSM00028900",1992-05-26,151
"878","RSM00028900",1992-05-27,161
"879","RSM00028900",1992-05-28,111
"880","RSM00028900",1992-05-29,136
"881","RSM00028900",1992-05-30,177
"882","RSM00028900",1992-05-31,184
"883","RSM00028900",1992-06-01,189
"884","RSM00028900",1992-06-02,190
"885","RSM00028900",1992-06-03,159
"886","RSM00028900",1992-06-04,83
"887","RSM00028900",1992-06-05,121
"888","RSM00028900",1992-06-06,132
"889","RSM00028900",1992-06-07,156
"890","RSM00028900",1992-06-08,189
"891","RSM00028900",1992-06-09,212
"892","RSM00028900",1992-06-10,218
"893","RSM00028900",1992-06-11,213
"894","RSM00028900",1992-06-12,206
"895","RSM00028900",1992-06-13,174
"896","RSM00028900",1992-06-14,178
"897","RSM00028900",1992-06-15,198
"898","RSM00028900",1992-06-16,215
"899","RSM00028900",1992-06-17,220
"900","RSM00028900",1992-06-18,245
"901","RSM00028900",1992-06-19,255
"902","RSM00028900",1992-06-20,241
"903","RSM00028900",1992-06-21,210
"904","RSM00028900",1992-06-22,236
"905","RSM00028900",1992-06-23,240
"906","RSM00028900",1992-06-24,178
"907","RSM00028900",1992-06-25,165
"908","RSM00028900",1992-06-26,169
"909","RSM00028900",1992-06-27,149
"910","RSM00028900",1992-06-28,141
"911","RSM00028900",1992-06-29,135
"912","RSM00028900",1992-06-30,150
"913","RSM00028900",1992-07-01,194
"914","RSM00028900",1992-07-02,228
"915","RSM00028900",1992-07-03,247
"916","RSM00028900",1992-07-04,207
"917","RSM00028900",1992-07-05,161
"918","RSM00028900",1992-07-06,132
"919","RSM00028900",1992-07-07,123
"920","RSM00028900",1992-07-08,147
"921","RSM00028900",1992-07-09,149
"922","RSM00028900",1992-07-10,117
"923","RSM00028900",1992-07-11,166
"924","RSM00028900",1992-07-12,202
"925","RSM00028900",1992-07-13,219
"926","RSM00028900",1992-07-14,216
"927","RSM00028900",1992-07-15,206
"928","RSM00028900",1992-07-16,187
"929","RSM00028900",1992-07-17,195
"930","RSM00028900",1992-07-18,205
"931","RSM00028900",1992-07-19,221
"932","RSM00028900",1992-07-20,234
"933","RSM00028900",1992-07-21,242
"934","RSM00028900",1992-07-22,246
"935","RSM00028900",1992-07-23,210
"936","RSM00028900",1992-07-24,221
"937","RSM00028900",1992-07-25,233
"938","RSM00028900",1992-07-26,190
"939","RSM00028900",1992-07-27,153
"940","RSM00028900",1992-07-28,147
"941","RSM00028900",1992-07-29,189
"942","RSM00028900",1992-07-30,192
"943","RSM00028900",1992-07-31,199
"944","RSM00028900",1992-08-01,213
"945","RSM00028900",1992-08-02,188
"946","RSM00028900",1992-08-03,188
"947","RSM00028900",1992-08-04,194
"948","RSM00028900",1992-08-05,197
"949","RSM00028900",1992-08-06,219
"950","RSM00028900",1992-08-07,219
"951","RSM00028900",1992-08-08,223
"952","RSM00028900",1992-08-09,216
"953","RSM00028900",1992-08-10,166
"954","RSM00028900",1992-08-11,141
"955","RSM00028900",1992-08-12,158
"956","RSM00028900",1992-08-13,189
"957","RSM00028900",1992-08-14,207
"958","RSM00028900",1992-08-15,209
"959","RSM00028900",1992-08-16,223
"960","RSM00028900",1992-08-17,255
"961","RSM00028900",1992-08-18,261
"962","RSM00028900",1992-08-19,232
"963","RSM00028900",1992-08-20,151
"964","RSM00028900",1992-08-21,151
"965","RSM00028900",1992-08-22,150
"966","RSM00028900",1992-08-23,139
"967","RSM00028900",1992-08-24,120
"968","RSM00028900",1992-08-25,120
"969","RSM00028900",1992-08-26,119
"970","RSM00028900",1992-08-27,108
"971","RSM00028900",1992-08-28,106
"972","RSM00028900",1992-08-29,115
"973","RSM00028900",1992-08-30,130
"974","RSM00028900",1992-08-31,202
"975","RSM00028900",1992-09-01,222
"976","RSM00028900",1992-09-02,225
"977","RSM00028900",1992-09-03,242
"978","RSM00028900",1992-09-04,154
"979","RSM00028900",1992-09-05,161
"980","RSM00028900",1992-09-06,189
"981","RSM00028900",1992-09-07,211
"982","RSM00028900",1992-09-08,218
"983","RSM00028900",1992-09-09,215
"984","RSM00028900",1992-09-10,197
"985","RSM00028900",1992-09-11,197
"986","RSM00028900",1992-09-12,188
"987","RSM00028900",1992-09-13,192
"988","RSM00028900",1992-09-14,165
"989","RSM00028900",1992-09-15,149
"990","RSM00028900",1992-09-16,135
"991","RSM00028900",1992-09-17,135
"992","RSM00028900",1992-09-18,135
"993","RSM00028900",1992-09-19,104
"994","RSM00028900",1992-09-20,108
"995","RSM00028900",1992-09-21,114
"996","RSM00028900",1992-09-22,107
"997","RSM00028900",1992-09-23,89
"998","RSM00028900",1992-09-24,87
"999","RSM00028900",1992-09-25,95
"1000","RSM00028900",1992-09-26,97
"1001","RSM00028900",1992-09-27,99
"1002","RSM00028900",1992-09-28,102
"1003","RSM00028900",1992-09-29,121
"1004","RSM00028900",1992-09-30,102
"1005","RSM00028900",1992-10-01,128
"1006","RSM00028900",1992-10-02,118
"1007","RSM00028900",1992-10-03,77
"1008","RSM00028900",1992-10-04,36
"1009","RSM00028900",1992-10-05,34
"1010","RSM00028900",1992-10-06,40
"1011","RSM00028900",1992-10-07,51
"1012","RSM00028900",1992-10-08,68
"1013","RSM00028900",1992-10-09,64
"1014","RSM00028900",1992-10-10,87
"1015","RSM00028900",1992-10-11,70
"1016","RSM00028900",1992-10-12,22
"1017","RSM00028900",1992-10-13,40
"1018","RSM00028900",1992-10-14,-17
"1019","RSM00028900",1992-10-15,-18
"1020","RSM00028900",1992-10-16,12
"1021","RSM00028900",1992-10-17,23
"1022","RSM00028900",1992-10-18,43
"1023","RSM00028900",1992-10-19,80
"1024","RSM00028900",1992-10-20,43
"1025","RSM00028900",1992-10-21,30
"1026","RSM00028900",1992-10-22,18
"1027","RSM00028900",1992-10-23,53
"1028","RSM00028900",1992-10-24,63
"1029","RSM00028900",1992-10-25,3
"1030","RSM00028900",1992-10-26,-35
"1031","RSM00028900",1992-10-27,-17
"1032","RSM00028900",1992-10-28,1
"1033","RSM00028900",1992-10-29,-14
"1034","RSM00028900",1992-10-30,23
"1035","RSM00028900",1992-10-31,47
"1036","RSM00028900",1992-11-01,17
"1037","RSM00028900",1992-11-02,-38
"1038","RSM00028900",1992-11-03,-9
"1039","RSM00028900",1992-11-04,5
"1040","RSM00028900",1992-11-05,27
"1041","RSM00028900",1992-11-06,21
"1042","RSM00028900",1992-11-07,13
"1043","RSM00028900",1992-11-08,5
"1044","RSM00028900",1992-11-09,24
"1045","RSM00028900",1992-11-10,1
"1046","RSM00028900",1992-11-11,-3
"1047","RSM00028900",1992-11-12,-12
"1048","RSM00028900",1992-11-13,-20
"1049","RSM00028900",1992-11-14,-28
"1050","RSM00028900",1992-11-15,-30
"1051","RSM00028900",1992-11-16,-18
"1052","RSM00028900",1992-11-17,5
"1053","RSM00028900",1992-11-18,35
"1054","RSM00028900",1992-11-19,33
"1055","RSM00028900",1992-11-20,28
"1056","RSM00028900",1992-11-21,12
"1057","RSM00028900",1992-11-22,19
"1058","RSM00028900",1992-11-23,4
"1059","RSM00028900",1992-11-24,-14
"1060","RSM00028900",1992-11-25,-86
"1061","RSM00028900",1992-11-26,-128
"1062","RSM00028900",1992-11-27,-144
"1063","RSM00028900",1992-11-28,-103
"1064","RSM00028900",1992-11-29,-47
"1065","RSM00028900",1992-11-30,-159
"1066","RSM00028900",1992-12-01,-157
"1067","RSM00028900",1992-12-02,-92
"1068","RSM00028900",1992-12-03,-49
"1069","RSM00028900",1992-12-04,-49
"1070","RSM00028900",1992-12-05,-61
"1071","RSM00028900",1992-12-06,-70
"1072","RSM00028900",1992-12-07,-77
"1073","RSM00028900",1992-12-08,-64
"1074","RSM00028900",1992-12-09,-81
"1075","RSM00028900",1992-12-10,-81
"1076","RSM00028900",1992-12-11,-85
"1077","RSM00028900",1992-12-12,-54
"1078","RSM00028900",1992-12-13,-66
"1079","RSM00028900",1992-12-14,-33
"1080","RSM00028900",1992-12-15,-30
"1081","RSM00028900",1992-12-16,-46
"1082","RSM00028900",1992-12-17,-30
"1083","RSM00028900",1992-12-18,-21
"1084","RSM00028900",1992-12-19,-24
"1085","RSM00028900",1992-12-20,-50
"1086","RSM00028900",1992-12-21,-74
"1087","RSM00028900",1992-12-22,-70
"1088","RSM00028900",1992-12-23,-77
"1089","RSM00028900",1992-12-24,-133
"1090","RSM00028900",1992-12-25,-123
"1091","RSM00028900",1992-12-26,-83
"1092","RSM00028900",1992-12-27,-69
"1093","RSM00028900",1992-12-28,-80
"1094","RSM00028900",1992-12-29,-144
"1095","RSM00028900",1992-12-30,-154
"1096","RSM00028900",1992-12-31,-100
"1097","RSM00028900",1993-01-01,-115
"1098","RSM00028900",1993-01-02,-190
"1099","RSM00028900",1993-01-03,-158
"1100","RSM00028900",1993-01-04,-95
"1101","RSM00028900",1993-01-05,-82
"1102","RSM00028900",1993-01-06,-61
"1103","RSM00028900",1993-01-07,-104
"1104","RSM00028900",1993-01-08,-90
"1105","RSM00028900",1993-01-09,-111
"1106","RSM00028900",1993-01-10,-143
"1107","RSM00028900",1993-01-11,-179
"1108","RSM00028900",1993-01-12,-106
"1109","RSM00028900",1993-01-13,11
"1110","RSM00028900",1993-01-14,2
"1111","RSM00028900",1993-01-15,3
"1112","RSM00028900",1993-01-16,-1
"1113","RSM00028900",1993-01-17,-13
"1114","RSM00028900",1993-01-18,-34
"1115","RSM00028900",1993-01-19,-9
"1116","RSM00028900",1993-01-20,-10
"1117","RSM00028900",1993-01-21,-66
"1118","RSM00028900",1993-01-22,-142
"1119","RSM00028900",1993-01-23,-14
"1120","RSM00028900",1993-01-24,5
"1121","RSM00028900",1993-01-25,-44
"1122","RSM00028900",1993-01-26,-60
"1123","RSM00028900",1993-01-27,-32
"1124","RSM00028900",1993-01-28,-25
"1125","RSM00028900",1993-01-29,-63
"1126","RSM00028900",1993-01-30,-120
"1127","RSM00028900",1993-01-31,-126
"1128","RSM00028900",1993-02-01,-151
"1129","RSM00028900",1993-02-02,-110
"1130","RSM00028900",1993-02-03,-6
"1131","RSM00028900",1993-02-04,-38
"1132","RSM00028900",1993-02-05,5
"1133","RSM00028900",1993-02-06,-16
"1134","RSM00028900",1993-02-07,-67
"1135","RSM00028900",1993-02-08,-105
"1136","RSM00028900",1993-02-09,-96
"1137","RSM00028900",1993-02-10,-39
"1138","RSM00028900",1993-02-11,-134
"1139","RSM00028900",1993-02-12,-147
"1140","RSM00028900",1993-02-13,-90
"1141","RSM00028900",1993-02-14,-199
"1142","RSM00028900",1993-02-15,-222
"1143","RSM00028900",1993-02-16,-187
"1144","RSM00028900",1993-02-17,-145
"1145","RSM00028900",1993-02-18,-141
"1146","RSM00028900",1993-02-19,-159
"1147","RSM00028900",1993-02-20,-166
"1148","RSM00028900",1993-02-21,-156
"1149","RSM00028900",1993-02-22,-132
"1150","RSM00028900",1993-02-23,-138
"1151","RSM00028900",1993-02-24,-126
"1152","RSM00028900",1993-02-25,-117
"1153","RSM00028900",1993-02-26,-117
"1154","RSM00028900",1993-02-27,-118
"1155","RSM00028900",1993-02-28,-126
"1156","RSM00028900",1993-03-01,-122
"1157","RSM00028900",1993-03-02,-110
"1158","RSM00028900",1993-03-03,-124
"1159","RSM00028900",1993-03-04,-114
"1160","RSM00028900",1993-03-05,-107
"1161","RSM00028900",1993-03-06,-95
"1162","RSM00028900",1993-03-07,-87
"1163","RSM00028900",1993-03-08,-55
"1164","RSM00028900",1993-03-09,-65
"1165","RSM00028900",1993-03-10,-84
"1166","RSM00028900",1993-03-11,-37
"1167","RSM00028900",1993-03-12,-77
"1168","RSM00028900",1993-03-13,-113
"1169","RSM00028900",1993-03-14,-128
"1170","RSM00028900",1993-03-15,-114
"1171","RSM00028900",1993-03-16,-66
"1172","RSM00028900",1993-03-17,16
"1173","RSM00028900",1993-03-18,5
"1174","RSM00028900",1993-03-19,-4
"1175","RSM00028900",1993-03-20,-5
"1176","RSM00028900",1993-03-21,7
"1177","RSM00028900",1993-03-22,-4
"1178","RSM00028900",1993-03-23,-6
"1179","RSM00028900",1993-03-24,0
"1180","RSM00028900",1993-03-25,-20
"1181","RSM00028900",1993-03-26,-3
"1182","RSM00028900",1993-03-27,1
"1183","RSM00028900",1993-03-28,6
"1184","RSM00028900",1993-03-29,10
"1185","RSM00028900",1993-03-30,-1
"1186","RSM00028900",1993-03-31,-7
"1187","RSM00028900",1993-04-01,14
"1188","RSM00028900",1993-04-02,-4
"1189","RSM00028900",1993-04-03,-5
"1190","RSM00028900",1993-04-04,6
"1191","RSM00028900",1993-04-05,9
"1192","RSM00028900",1993-04-06,29
"1193","RSM00028900",1993-04-07,49
"1194","RSM00028900",1993-04-08,50
"1195","RSM00028900",1993-04-09,48
"1196","RSM00028900",1993-04-10,61
"1197","RSM00028900",1993-04-11,63
"1198","RSM00028900",1993-04-12,67
"1199","RSM00028900",1993-04-13,49
"1200","RSM00028900",1993-04-14,81
"1201","RSM00028900",1993-04-15,70
"1202","RSM00028900",1993-04-16,16
"1203","RSM00028900",1993-04-17,-1
"1204","RSM00028900",1993-04-18,24
"1205","RSM00028900",1993-04-19,32
"1206","RSM00028900",1993-04-20,62
"1207","RSM00028900",1993-04-21,68
"1208","RSM00028900",1993-04-22,54
"1209","RSM00028900",1993-04-23,51
"1210","RSM00028900",1993-04-24,67
"1211","RSM00028900",1993-04-25,98
"1212","RSM00028900",1993-04-26,109
"1213","RSM00028900",1993-04-27,133
"1214","RSM00028900",1993-04-28,102
"1215","RSM00028900",1993-04-29,51
"1216","RSM00028900",1993-04-30,90
"1217","RSM00028900",1993-05-01,97
"1218","RSM00028900",1993-05-02,126
"1219","RSM00028900",1993-05-03,173
"1220","RSM00028900",1993-05-04,192
"1221","RSM00028900",1993-05-05,187
"1222","RSM00028900",1993-05-06,178
"1223","RSM00028900",1993-05-07,88
"1224","RSM00028900",1993-05-08,110
"1225","RSM00028900",1993-05-09,144
"1226","RSM00028900",1993-05-10,174
"1227","RSM00028900",1993-05-11,180
"1228","RSM00028900",1993-05-12,176
"1229","RSM00028900",1993-05-13,192
"1230","RSM00028900",1993-05-14,203
"1231","RSM00028900",1993-05-15,212
"1232","RSM00028900",1993-05-16,226
"1233","RSM00028900",1993-05-17,207
"1234","RSM00028900",1993-05-18,211
"1235","RSM00028900",1993-05-19,222
"1236","RSM00028900",1993-05-20,166
"1237","RSM00028900",1993-05-21,117
"1238","RSM00028900",1993-05-22,59
"1239","RSM00028900",1993-05-23,58
"1240","RSM00028900",1993-05-24,88
"1241","RSM00028900",1993-05-25,134
"1242","RSM00028900",1993-05-26,178
"1243","RSM00028900",1993-05-27,185
"1244","RSM00028900",1993-05-28,135
"1245","RSM00028900",1993-05-29,115
"1246","RSM00028900",1993-05-30,136
"1247","RSM00028900",1993-05-31,145
"1248","RSM00028900",1993-06-01,148
"1249","RSM00028900",1993-06-02,164
"1250","RSM00028900",1993-06-03,169
"1251","RSM00028900",1993-06-04,192
"1252","RSM00028900",1993-06-05,210
"1253","RSM00028900",1993-06-06,202
"1254","RSM00028900",1993-06-07,195
"1255","RSM00028900",1993-06-08,197
"1256","RSM00028900",1993-06-09,184
"1257","RSM00028900",1993-06-10,167
"1258","RSM00028900",1993-06-11,139
"1259","RSM00028900",1993-06-12,111
"1260","RSM00028900",1993-06-13,116
"1261","RSM00028900",1993-06-14,122
"1262","RSM00028900",1993-06-15,156
"1263","RSM00028900",1993-06-16,180
"1264","RSM00028900",1993-06-17,212
"1265","RSM00028900",1993-06-18,186
"1266","RSM00028900",1993-06-19,173
"1267","RSM00028900",1993-06-20,178
"1268","RSM00028900",1993-06-21,193
"1269","RSM00028900",1993-06-22,189
"1270","RSM00028900",1993-06-23,195
"1271","RSM00028900",1993-06-24,184
"1272","RSM00028900",1993-06-25,166
"1273","RSM00028900",1993-06-26,174
"1274","RSM00028900",1993-06-27,183
"1275","RSM00028900",1993-06-28,191
"1276","RSM00028900",1993-06-29,151
"1277","RSM00028900",1993-06-30,171
"1278","RSM00028900",1993-07-01,174
"1279","RSM00028900",1993-07-02,169
"1280","RSM00028900",1993-07-03,182
"1281","RSM00028900",1993-07-04,175
"1282","RSM00028900",1993-07-05,166
"1283","RSM00028900",1993-07-06,186
"1284","RSM00028900",1993-07-07,206
"1285","RSM00028900",1993-07-08,231
"1286","RSM00028900",1993-07-09,251
"1287","RSM00028900",1993-07-10,183
